tract,no_internet,no_computer,no_internet_computer_universe,no_internet_pct,no_computer_pct,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037503105,204,124,920,22.2,13.5,District 4,Unincorporated - South Whittier,SPA 7 - East,3705,12024455.6914063,16757.9235424321
06037503106,227,139,1175,19.3,11.8,District 4,Unincorporated - South Whittier,SPA 7 - East,3706,9955305.31542969,14490.2465206232
06037503201,68,65,1028,6.6,6.3,District 4,Unincorporated - South Whittier,SPA 7 - East,3707,14511048.7705078,15123.5328991878
06037702102,208,163,3628,5.7,4.5,District 3,City of Santa Monica,SPA 5 - West,3708,9506242.05957031,13118.1123519754
06037702201,156,77,2062,7.6,3.7,District 3,City of Santa Monica,SPA 5 - West,3709,12958863.0917969,15186.0270787104
06037702202,101,64,1767,5.7,3.6,District 3,City of Santa Monica,SPA 5 - West,3710,10861256.5507813,13823.8667195622
06037702300,323,213,2887,11.2,7.4,District 3,City of Santa Monica,SPA 5 - West,3711,27881109.1914063,21112.1109266737
06037702400,314,93,1935,16.2,4.8,District 2,City of Culver City,SPA 5 - West,3712,21577030.2294922,23594.3142121826
06037702501,284,0,2169,13.1,0,District 2,City of Culver City,SPA 5 - West,3713,14580560.0888672,15468.9295669651
06037702502,218,183,2137,10.2,8.6,District 2,City of Culver City,SPA 5 - West,3714,19535183.0292969,25393.4845302052
06037702600,385,141,2581,14.9,5.5,District 2,City of Culver City,SPA 5 - West,3715,23564257.6005859,23632.5621696245
06037702700,171,65,1272,13.4,5.1,District 2,City of Culver City,SPA 5 - West,3716,14571730.8076172,17411.6073192673
06037702801,311,217,2068,15,10.5,District 2,City of Culver City,SPA 5 - West,3717,12920974.8662109,14939.8115165031
06037702802,117,33,997,11.7,3.3,District 2,City of Culver City,SPA 5 - West,3718,6280920.61328125,15114.5050203747
06037702803,253,164,1122,22.5,14.6,District 2,City of Culver City,SPA 5 - West,3719,9086121.84082031,27321.2075420162
06037702900,248,45,5617,4.4,0.8,District 2,Unincorporated - Marina del Rey,SPA 5 - West,3720,40658542.4023438,25781.5667144847
06037703002,360,175,2796,12.9,6.3,District 2,Unincorporated - Ladera Heights,SPA 5 - West,3721,35357695.6728516,27551.1138433944
06037703003,358,81,3097,11.6,2.6,District 2,City of Culver City,SPA 5 - West,3722,21768486.6201172,25008.2392062068
06037703100,265,151,2669,9.9,5.7,District 2,Unincorporated - View Park/Windsor Hills,SPA 6 - South,3723,28676482.1972656,26345.5316841975
06037703200,241,167,2301,10.5,7.3,District 2,Unincorporated - View Park/Windsor Hills,SPA 6 - South,3724,22625110.2089844,21701.8315482193
06037800101,125,83,1950,6.4,4.3,District 3,City of Calabasas,SPA 2 - San Fernando,3725,87056652.6904297,52682.2047678692
06037800103,30,0,1199,2.5,0,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3726,198324394.529297,77787.531559407
06037800104,72,0,1314,5.5,0,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3727,369076018.519531,145158.406738147
06037800202,93,47,2097,4.4,2.2,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3728,294660165.858398,87412.6551866096
06037800204,162,136,1749,9.3,7.8,District 3,City of Calabasas,SPA 2 - San Fernando,3729,86328419.9003906,57281.3839641269
06037800205,54,7,1616,3.3,0.4,District 3,City of Calabasas,SPA 2 - San Fernando,3730,14292445.3076172,18526.2550961914
06037800206,52,50,1171,4.4,4.3,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3731,99720518.859375,49071.3930382769
06037800324,102,28,2496,4.1,1.1,District 3,City of Agoura Hills,SPA 2 - San Fernando,3732,38634006.0605469,32018.39496854
06037800325,105,79,1430,7.3,5.5,District 3,City of Westlake Village,SPA 2 - San Fernando,3733,24891021.9277344,24960.3974362962
06037800328,0,0,369,0,0,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3734,103569342.990234,39695.270485163
06037800333,106,51,1036,10.2,4.9,District 3,City of Agoura Hills,SPA 2 - San Fernando,3735,13837231.2021484,18297.6908628057
06037800334,16,16,1346,1.2,1.2,District 3,City of Agoura Hills,SPA 2 - San Fernando,3736,50985329.59375,33213.0992030559
06037800335,103,47,1896,5.4,2.5,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3737,759982316.111328,199829.297703216
06037800336,110,15,1199,9.2,1.3,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3738,213099763.708984,78536.8195095
06037800337,29,21,1730,1.7,1.2,District 3,City of Calabasas,SPA 2 - San Fernando,3739,30005379.7460938,30787.7972155277
06037800338,109,68,2039,5.3,3.3,District 3,City of Agoura Hills,SPA 2 - San Fernando,3740,68321026.8320313,43385.7077699123
06037800406,35,24,950,3.7,2.5,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,3741,976025588.544922,183400.059932495
06037800410,22,22,514,4.3,4.3,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,3742,398549061.536133,115553.769622294
06037800411,17,17,1161,1.5,1.5,District 3,City of Malibu,SPA 5 - West,3743,96023885.1982422,53070.9237451822
06037800412,73,15,1650,4.4,0.9,District 3,City of Malibu,SPA 5 - West,3744,73279113.9248047,59344.0463626943
06037800504,57,33,1162,4.9,2.8,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,3745,231271325.333984,105654.75207366
06037800506,0,12,1397,0,0.9,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,3746,283541147.594727,93296.0255139229
06037900102,176,152,295,59.7,51.5,District 5,Unincorporated - Hi Vista,SPA 1 - Antelope Valley,3747,4740481881.34668,321155.351379266
06037900103,488,350,1657,29.5,21.1,District 5,Unincorporated - Lake Los Angeles,SPA 1 - Antelope Valley,3748,214979241.208008,63903.5493714809
06037900104,246,72,1684,14.6,4.3,District 5,Unincorporated - Lake Los Angeles,SPA 1 - Antelope Valley,3749,458727709.740234,85970.760440143
06037900301,105,64,921,11.4,6.9,District 5,City of Lancaster,SPA 1 - Antelope Valley,3750,71471863.1523438,42802.1951449793
06037127220,225,107,1687,13.3,6.3,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3751,7041150.375,10593.4498100946
06037127300,128,50,1350,9.5,3.7,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3752,11463045.1748047,15054.0715200533
06037127400,365,197,1925,19,10.2,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3753,23325863.9951172,25020.8935618825
06037127520,351,195,1422,24.7,13.7,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3754,3908348.79101563,7974.71713669493
06037127603,68,11,932,7.3,1.2,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3755,4663222.81835938,9720.50597744434
06037127604,151,174,1498,10.1,11.6,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3756,4661902.93457031,9870.0721532806
06037127605,120,52,1201,10,4.3,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3757,6980882.9375,10568.6402976943
06037127606,163,69,1131,14.4,6.1,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3758,5874677.68359375,9732.35857510882
06037127711,81,75,1122,7.2,6.7,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3759,10174730.4648438,13541.6901077774
06037127712,218,141,1571,13.9,9,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3760,6130171.12890625,9823.67817395091
06037127803,331,212,1652,20,12.8,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3761,6890571.52050781,10517.379763811
06037127804,151,79,1584,9.5,5,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3762,6868927.56054688,10483.5683025492
06037127805,205,194,1227,16.7,15.8,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3763,6614220.41894531,13204.8262740946
06037127806,125,59,1170,10.7,5,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3764,7353268.58984375,13484.5339045146
06037127910,135,118,1504,9,7.8,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3765,6989137.45019531,10580.198619036
06037127920,162,45,1505,10.8,3,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3766,6982341.02441406,10569.2060481257
06037128101,147,95,1139,12.9,8.3,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,3767,6984145.00878906,10570.7571969773
06037128102,221,136,1547,14.3,8.8,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3768,6983390.890625,10570.6966405274
06037128210,289,227,1549,18.7,14.7,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3769,5919213.02246094,9764.43739718783
06037128220,204,127,1190,17.1,10.7,District 3,Los Angeles - Valley Glen,SPA 2 - San Fernando,3770,5997641.55371094,10037.1332067632
06037128302,286,142,1587,18,8.9,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3771,7414446.90625,12437.5239279036
06037128303,152,76,1162,13.1,6.5,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3772,4455088.68261719,9765.85862957695
06037128400,96,72,1788,5.4,4,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3773,18646159.8515625,22560.555896506
06037128500,137,153,2098,6.5,7.3,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3774,10467036.7177734,13208.3704425335
06037128601,241,96,1670,14.4,5.7,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3775,7321239.76171875,13837.7078898347
06037128602,106,34,1249,8.5,2.7,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3776,12209123.1142578,14527.2134718792
06037128703,138,26,1615,8.5,1.6,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3777,8810829.06152344,11742.4481063908
06037128704,102,9,979,10.4,0.9,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3778,8972420.95214844,12103.1872446312
06037128801,55,37,1931,2.8,1.9,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3779,5203157.26464844,9434.47658070598
06037128802,207,222,2043,10.1,10.9,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3780,10467798.9697266,13207.6759189894
06037128910,47,11,1938,2.4,0.6,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3781,14370378.1669922,17392.2570866781
06037131021,124,67,959,12.9,7,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3782,6073826.87597656,10587.1365316538
06037131022,70,18,1016,6.9,1.8,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3783,5429101.01464844,10053.9723298007
06037131023,48,60,815,5.9,7.4,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3784,6331632.88769531,10094.9901141524
06037131024,104,84,971,10.7,8.7,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3785,9118250.62304688,12239.292692934
06037131100,64,51,1027,6.2,5,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3786,11864796.7861328,14173.5116959369
06037131200,88,50,1211,7.3,4.1,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3787,12145468.0761719,14480.9899697937
06037127210,230,146,1902,12.1,7.7,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3788,16562017.9609375,19659.8297555778
06037131300,122,34,1157,10.5,2.9,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3789,12032453.0332031,14396.2251087028
06037131400,173,72,1907,9.1,3.8,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3790,11915892.7900391,14307.220439078
06037131600,154,96,1370,11.2,7,District 3,Los Angeles - Reseda Ranch,SPA 2 - San Fernando,3791,23559471.7626953,19403.9129128434
06037131701,164,93,1933,8.5,4.8,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3792,7099637.32128906,10658.4785861577
06037131702,98,74,1262,7.8,5.9,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3793,7771595.11230469,11154.7315560585
06037264103,68,59,1562,4.4,3.8,District 3,Los Angeles - Brentwood,SPA 5 - West,3794,2490260.74511719,7354.99168775033
06037264303,11,0,1543,0.7,0,District 3,Los Angeles - Brentwood,SPA 5 - West,3795,2261081.60253906,6586.02366520617
06037264304,94,94,1446,6.5,6.5,District 3,Los Angeles - Brentwood,SPA 5 - West,3796,2225741.22558594,7198.82702488875
06037264305,88,31,1725,5.1,1.8,District 3,Los Angeles - Brentwood,SPA 5 - West,3797,14595887.8789063,19041.3321754963
06037264306,50,37,989,5.1,3.7,District 3,Los Angeles - Brentwood,SPA 5 - West,3798,3884954.24316406,8953.87718670404
06037265100,287,120,1303,22,9.2,District 3,Los Angeles - Westwood,SPA 5 - West,3799,25359898.28125,23623.530908649
06037265201,126,32,863,14.6,3.7,District 3,Los Angeles - Westwood,SPA 5 - West,3800,4644328.41699219,11660.5075505667
06037265203,38,38,1059,3.6,3.6,District 3,Los Angeles - Westwood,SPA 5 - West,3801,3384581.37695313,8364.39171620144
06037265204,101,76,639,15.8,11.9,District 3,Los Angeles - Westwood,SPA 5 - West,3802,2769406.6484375,7451.48028179738
06037265301,0,0,0,0,0,District 3,Los Angeles - Westwood,SPA 5 - West,3803,17371241.0810547,20071.7787038585
06037265303,52,20,1563,3.3,1.3,District 3,Los Angeles - Westwood,SPA 5 - West,3804,1594116.39746094,5706.96420053196
06037265304,101,0,857,11.8,0,District 3,Los Angeles - Westwood,SPA 5 - West,3805,1394810.98828125,5790.89780039832
06037265306,38,0,496,7.7,0,District 3,Los Angeles - Westwood,SPA 5 - West,3806,961217.958984375,4565.47416729305
06037265307,568,0,1145,49.6,0,District 3,Los Angeles - Westwood,SPA 5 - West,3807,2468513.828125,7795.62628810524
06037265410,19,14,697,2.7,2,District 3,Los Angeles - Brentwood,SPA 5 - West,3808,7638860,15973.5504310935
06037265420,6,6,656,0.9,0.9,District 3,Los Angeles - Westwood,SPA 5 - West,3809,7849221.04296875,12202.5691789751
06037265521,86,43,1098,7.8,3.9,District 3,Los Angeles - Westwood,SPA 5 - West,3810,1452625.41015625,5481.3415935214
06037265522,121,0,1030,11.7,0,District 3,Los Angeles - Westwood,SPA 5 - West,3811,2667208.06054688,7734.37965387577
06037265523,0,0,1509,0,0,District 3,Los Angeles - Westwood,SPA 5 - West,3812,3627106.28125,7646.9273651144
06037265524,50,18,1304,3.8,1.4,District 3,Los Angeles - Westwood,SPA 5 - West,3813,4685379.45214844,8662.14900532376
06037265601,87,35,1443,6,2.4,District 3,Los Angeles - Westwood,SPA 5 - West,3814,6758653.2578125,11344.1722563054
06037265602,98,78,1541,6.4,5.1,District 3,Los Angeles - Westwood,SPA 5 - West,3815,3614948.77441406,9204.14860573018
06037265701,14,0,718,1.9,0,District 3,Los Angeles - Westwood,SPA 5 - West,3816,9188262.39941406,15334.4219646274
06037265702,276,150,1472,18.8,10.2,District 3,Los Angeles - Westwood,SPA 5 - West,3817,4106623.73535156,8615.57387002387
06037267101,40,67,1472,2.7,4.6,District 3,Los Angeles - Century City,SPA 5 - West,3818,5094799.38671875,9328.17499684422
06037267102,129,147,1470,8.8,10,District 3,Los Angeles - Century City,SPA 5 - West,3819,6863044.90429688,10650.8145738417
06037267201,69,36,1228,5.6,2.9,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3820,6481656.11328125,10588.1816264213
06037267202,70,44,1695,4.1,2.6,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3821,6201058.95507813,10207.7605167507
06037267300,234,99,2106,11.1,4.7,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3822,4635901.66113281,8676.10835439835
06037267403,54,39,1932,2.8,2,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3823,2520972.80664063,7862.05293824344
06037267404,83,36,1518,5.5,2.4,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3824,3117365.17382813,7231.28504555034
06037267405,32,16,1434,2.2,1.1,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3825,2296740.3046875,6131.80820545226
06037267406,114,15,1024,11.1,1.5,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3826,2315701.02246094,6320.03991671989
06037267502,107,89,1597,6.7,5.6,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3827,4726561.77148438,8729.4900951183
06037267503,38,0,1226,3.1,0,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3828,2126539.04101563,6123.39547314407
06037267504,131,114,1764,7.4,6.5,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3829,2703197.72851563,6798.4865561695
06037267600,142,124,1281,11.1,9.7,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3830,13667713.1113281,15004.2722122778
06037267700,166,100,1740,9.5,5.7,District 3,Los Angeles - West Los Angeles,SPA 5 - West,3831,8734385.95898438,12174.9433891782
06037267800,43,26,1381,3.1,1.9,District 3,Los Angeles - Rancho Park,SPA 5 - West,3832,12404027.4287109,14893.8166602925
06037267901,163,64,1501,10.9,4.3,District 3,Los Angeles - Century City,SPA 5 - West,3833,12154628.4521484,14915.0995692219
06037267902,93,10,1676,5.5,0.6,District 3,Los Angeles - Century City,SPA 5 - West,3834,8318198.16699219,12819.5856204413
06037269000,101,71,2145,4.7,3.3,District 3,Los Angeles - Cheviot Hills,SPA 5 - West,3835,24591678.8349609,28595.8458644195
06037269100,282,154,1875,15,8.2,District 3,Los Angeles - Beverlywood,SPA 5 - West,3836,8969469.21289063,12201.3208703425
06037503202,287,181,1309,21.9,13.8,District 4,Unincorporated - South Whittier,SPA 7 - East,3837,12228344.4365234,15934.2919893875
06037503301,137,116,1011,13.6,11.5,District 4,City of Whittier,SPA 7 - East,3838,11752729.2587891,14411.9170293142
06037503302,249,127,1814,13.7,7,District 4,Unincorporated - South Whittier,SPA 7 - East,3839,16708658.3974609,17775.0220962861
06037503401,384,188,2143,17.9,8.8,District 4,City of Whittier,SPA 7 - East,3840,20919123.2685547,18842.9072428745
06037503402,110,79,1271,8.7,6.2,District 4,City of Whittier,SPA 7 - East,3841,17406354.4628906,17797.1771403489
06037503501,309,179,1961,15.8,9.1,District 4,Unincorporated - South Whittier,SPA 7 - East,3842,16526922.8876953,22218.4781587327
06037503502,87,26,1101,7.9,2.4,District 4,Unincorporated - South Whittier,SPA 7 - East,3843,13190219.0732422,17642.9500966828
06037503601,117,18,1194,9.8,1.5,District 4,City of La Mirada,SPA 7 - East,3844,14943398.0537109,16682.9321534811
06037503602,72,15,1150,6.3,1.3,District 4,City of La Mirada,SPA 7 - East,3845,35502820.2939453,25552.9925708517
06037503701,225,126,1647,13.7,7.7,District 4,Unincorporated - East Whittier,SPA 7 - East,3846,12519805.8037109,15392.1150757925
06037503702,161,126,1773,9.1,7.1,District 4,Unincorporated - East La Mirada,SPA 7 - East,3847,17932281.9912109,18758.2573220412
06037503704,226,94,1976,11.4,4.8,District 4,City of La Mirada,SPA 7 - East,3848,16189897.0126953,18014.5801288335
06037503705,78,33,1091,7.1,3,District 4,City of La Mirada,SPA 7 - East,3849,12812635.2626953,17409.87225202
06037503801,38,47,1178,3.2,4,District 4,City of La Mirada,SPA 7 - East,3850,13789329.5439453,18355.5728617226
06037503802,157,53,1675,9.4,3.2,District 4,City of La Mirada,SPA 7 - East,3851,14218243.6181641,15633.6170106282
06037503901,45,15,711,6.3,2.1,District 4,City of La Mirada,SPA 7 - East,3852,9759385.36523438,16071.7621585844
06037503902,103,49,1503,6.9,3.3,District 4,City of La Mirada,SPA 7 - East,3853,56693931.2304688,34973.3145322477
06037504001,201,145,1448,13.9,10,District 4,City of La Mirada,SPA 7 - East,3854,15090849.5351563,18033.8406581061
06037504002,176,56,1536,11.5,3.6,District 4,City of La Mirada,SPA 7 - East,3855,16449847.2226563,17788.620610174
06037504101,205,78,1315,15.6,5.9,District 4,City of La Mirada,SPA 7 - East,3856,13067334.2011719,15757.7107313693
